,,HW3001:PELVIS_T,,,HW3001:R_Foot_T,,,HW3001:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
5414,0,-33.301479,24.685007,1139.106445,-206.074524,-423.422546,101.874275,81.044159,-12.784669,105.795105
5415,0,-36.273708,24.200867,1138.985474,-206.230484,-419.519348,100.736755,80.634399,-8.564665,105.985313
5416,0,-39.261665,23.731073,1139.081299,-206.347412,-415.060181,99.785393,80.309105,-4.536957,106.171371
5417,0,-42.257744,23.285843,1139.464478,-206.589569,-410.602692,99.367798,80.099251,-0.691609,106.332527
5418,0,-45.32011,22.774246,1140.062134,-206.739044,-406.003174,98.949799,79.995979,2.982418,106.468002
5419,0,-48.407913,22.263336,1140.845215,-207.045898,-401.140106,98.383499,79.995125,6.48305,106.585335
5420,0,-51.570377,21.709898,1141.673218,-207.386185,-396.382263,97.982513,80.121002,9.803619,106.682236
5421,0,-54.925465,21.14678,1142.464722,-207.802322,-391.464874,97.507141,80.398926,12.942359,106.740349
5422,0,-58.356804,20.579355,1143.307983,-208.170731,-386.618469,97.317535,80.809174,15.893944,106.747063
5423,0,-61.795815,19.967239,1144.136475,-208.4095,-381.609009,96.583527,81.280884,18.642876,106.711388
5424,0,-65.340828,19.430954,1144.87085,-208.741638,-376.877472,96.293541,81.754578,21.181471,106.648941
5425,0,-68.871254,18.912027,1145.586182,-208.91922,-372.061523,95.880287,82.232315,23.520504,106.575157
5426,0,-72.263947,18.389593,1146.202637,-208.845306,-367.198761,95.596313,82.718948,25.664333,106.497223
5427,0,-75.519035,18.012001,1146.718384,-208.867249,-362.526001,95.318748,83.165924,27.588005,106.395622
5428,0,-78.654228,17.777342,1147.094238,-208.726883,-357.631012,94.956505,83.518242,29.273582,106.241402
5429,0,-81.552979,17.673174,1147.316162,-208.65831,-352.94397,94.735519,83.744385,30.773363,106.04303
5430,0,-84.388504,17.656694,1147.424438,-208.65831,-348.091309,94.408821,83.845718,32.186779,105.879272
5431,0,-87.14785,17.839539,1147.376831,-208.590607,-343.366669,94.03511,83.87751,33.58514,105.870552
5432,0,-89.780891,18.143663,1147.224609,-208.878311,-338.474915,93.800705,83.883125,35.006477,106.10405
5433,0,-92.251587,18.607479,1146.903442,-209.322876,-333.27301,93.530373,83.832169,36.453541,106.634727
5434,0,-94.667267,19.175838,1146.474976,-209.415176,-328.297455,93.338821,83.665497,37.871449,107.551231
5435,0,-96.994514,19.842539,1146.040894,-209.496506,-323.522766,93.218323,83.354523,39.187672,108.960617
5436,0,-99.364441,20.530661,1145.499634,-209.731018,-318.612671,93.029922,82.933281,40.310337,110.934227
5437,0,-101.630913,21.411327,1145.059814,-209.921768,-313.630737,92.867958,82.468338,41.114254,113.489136
5438,0,-103.885788,22.285948,1144.633057,-210.070236,-308.575653,92.756477,81.968628,41.542351,116.560364
5439,0,-106.073982,23.166447,1144.203979,-210.228561,-303.534027,92.702515,81.37793,41.636738,120.031097
5440,0,-108.148781,24.127623,1143.898926,-210.356155,-298.503754,92.641273,80.654099,41.430855,123.824654
5441,0,-110.199509,25.067665,1143.689819,-210.475647,-293.493103,92.599838,79.815712,40.85503,127.926094
5442,0,-112.031059,25.946726,1143.515259,-210.547836,-288.413391,92.59584,78.918167,39.694542,132.323975
5443,0,-113.801895,26.970655,1143.416992,-210.49968,-283.439117,92.559631,77.969398,37.684437,136.899811
5444,0,-115.527992,27.890715,1143.373291,-210.587906,-278.403473,92.487503,76.894913,34.716526,141.360565
5445,0,-117.015198,28.793291,1143.452393,-210.760849,-273.022888,92.645554,75.640991,30.873383,145.371307
5446,0,-118.525803,29.813139,1143.609863,-210.517136,-268.269104,92.539322,74.254585,26.27479,148.737213
5447,0,-119.671074,30.781876,1143.803589,-210.340714,-263.453125,92.483871,72.811287,20.997313,151.400787
5448,0,-120.898003,31.824514,1144.050537,-210.174164,-258.513794,92.477928,71.344032,15.081071,153.356155
5449,0,-121.844818,32.901691,1144.314575,-209.980026,-253.592285,92.525002,69.870766,8.524562,154.623337
5450,0,-122.752937,34.119213,1144.606567,-209.786285,-248.665787,92.524452,68.430283,1.305469,155.248154
5451,0,-123.595009,35.338818,1144.827026,-209.603455,-243.797379,92.537354,67.070305,-6.567862,155.311096
5452,0,-124.369377,36.723801,1145.038696,-209.433182,-238.794846,92.458542,65.807274,-15.024711,154.931244
5453,0,-124.947067,38.045349,1145.176025,-209.354919,-233.96579,92.528671,64.614609,-23.939745,154.214508
5454,0,-125.605225,39.525238,1145.336304,-209.198441,-228.956055,92.504242,63.504047,-33.266735,153.231979
5455,0,-126.244469,40.979752,1145.428345,-209.121841,-224.051987,92.594536,62.614449,-43.186115,152.06221
5456,0,-126.860245,42.441288,1145.47522,-208.973511,-219.065674,92.589264,62.091282,-53.855877,150.712051
5457,0,-127.327873,43.88829,1145.520874,-208.813965,-214.058273,92.585419,61.87746,-65.046173,149.033508
5458,0,-127.946259,45.369991,1145.541504,-208.644882,-209.061127,92.567261,61.833454,-76.410843,146.933578
5459,0,-128.481781,46.831444,1145.555542,-208.529785,-204.177551,92.587006,62.015076,-87.96077,144.558044
5460,0,-129.062378,48.262039,1145.567627,-208.34935,-199.189713,92.587074,62.553616,-99.866646,142.048187
5461,0,-129.511139,49.71323,1145.628906,-208.27597,-194.325546,92.59127,63.379272,-112.061043,139.317413
5462,0,-129.882019,51.053768,1145.702271,-208.193085,-189.315002,92.626122,64.327347,-124.359695,136.293732
5463,0,-130.21611,52.546265,1145.822754,-208.044373,-184.486649,92.624969,65.377632,-136.72937,133.162537
5464,0,-130.526062,53.863258,1145.900146,-207.877548,-179.447006,92.550697,66.598824,-149.262253,130.178665
5465,0,-130.807571,55.26572,1146.030273,-207.940536,-174.4879,92.570396,67.958473,-162.021393,127.436012
5466,0,-130.977615,56.656345,1146.168213,-207.850159,-169.597992,92.574341,69.332703,-174.953888,124.962837
5467,0,-131.080811,58.048592,1146.321289,-207.837723,-164.578552,92.496399,70.653549,-187.912018,122.866188
5468,0,-131.146423,59.415768,1146.419312,-208.024963,-159.932388,92.769257,71.926918,-200.755722,121.272446
5469,0,-131.057693,60.822277,1146.526367,-207.802307,-154.841431,92.579613,73.123772,-213.447632,120.226524
5470,0,-130.936203,62.182026,1146.651245,-207.89653,-149.906052,92.601151,74.150284,-226.050064,119.68692
5471,0,-130.753189,63.542194,1146.699951,-207.830444,-144.965332,92.663376,74.951355,-238.594223,119.561256
5472,0,-130.456116,64.965141,1146.738403,-207.730881,-139.96376,92.481049,75.574059,-250.989075,119.747894
5473,0,-130.031052,66.241432,1146.761353,-207.732849,-135.075287,92.702553,76.094658,-263.123535,120.172195
5474,0,-129.636444,67.576378,1146.782715,-207.671677,-130.110306,92.596527,76.550766,-274.970184,120.792564
5475,0,-129.16037,68.901855,1146.812378,-207.690765,-124.792946,92.347725,76.958221,-286.527649,121.593056
5476,0,-128.675858,70.172066,1146.814453,-207.657135,-119.804276,92.436638,77.335258,-297.754608,122.56974
5477,0,-128.122528,71.349564,1146.783813,-207.42511,-114.767296,92.22702,77.698532,-308.589355,123.713943
5478,0,-127.422272,72.524506,1146.753784,-207.415604,-109.896828,92.419556,78.047485,-318.984192,125.01088
5479,0,-126.6558,73.619919,1146.622559,-207.38588,-104.800056,92.239532,78.356689,-328.916046,126.445709
5480,0,-125.807587,74.694298,1146.462891,-207.165634,-100.031166,92.288338,78.584045,-338.365326,128.004745
5481,0,-125.032532,75.663994,1146.261841,-207.583664,-95.297607,92.441399,78.680763,-347.274689,129.68663
5482,0,-123.984032,76.581596,1145.98999,-207.095963,-90.139633,92.261246,78.597618,-355.544647,131.520767
5483,0,-122.950272,77.404434,1145.77417,-207.048599,-85.132706,92.342804,78.311516,-363.068848,133.54483
5484,0,-121.933395,78.179085,1145.494507,-206.99942,-80.082748,92.365166,77.859161,-369.76825,135.742325
5485,0,-120.670738,78.897087,1145.142456,-206.908401,-75.325203,92.613823,77.304581,-375.621643,138.00647
5486,0,-119.483116,79.511986,1144.758179,-206.821213,-70.212128,92.379341,76.673172,-380.66153,140.163651
5487,0,-118.092918,80.053444,1144.353638,-206.727264,-65.200729,92.370331,75.961823,-384.916779,142.034683
5488,0,-116.709824,80.562088,1143.970581,-206.728821,-60.215443,92.397888,75.204475,-388.377319,143.48555
5489,0,-115.105125,80.97551,1143.591309,-206.646667,-55.269577,92.3517,74.497711,-391.016388,144.44281
5490,0,-113.599602,81.34597,1143.174072,-206.57901,-50.243599,92.329819,73.925446,-392.806946,144.877457
5491,0,-111.72438,81.64238,1142.719482,-206.569809,-45.327797,92.352928,73.462532,-393.720276,144.770035
5492,0,-109.936325,81.907692,1142.240479,-206.554413,-40.373573,92.322342,73.016602,-393.742615,144.095352
5493,0,-108.024651,82.192375,1141.698608,-206.54805,-35.438362,92.360756,72.525528,-392.877502,142.83815
5494,0,-105.92347,82.26516,1141.136963,-206.461838,-30.481825,92.309937,71.939323,-391.126007,141.011871
5495,0,-103.727493,82.33989,1140.560181,-206.365021,-25.579004,92.227539,71.181282,-388.52713,138.693985
5496,0,-101.420784,82.259186,1139.864746,-206.312271,-20.757927,92.301842,70.208954,-385.257996,136.073563
5497,0,-99.105263,82.098015,1139.155762,-206.113785,-15.858736,92.252022,69.094543,-381.646393,133.420944
5498,0,-96.610802,81.793106,1138.37085,-205.94281,-11.012817,92.347603,67.99791,-378.052429,130.929916
5499,0,-94.016945,81.355263,1137.657959,-205.541672,-5.803428,92.241913,67.064659,-374.762299,128.546753
5500,0,-91.378632,80.838387,1136.899292,-205.360748,-1.275515,92.374664,66.423744,-371.950531,125.997452
5501,0,-88.669373,80.289413,1136.174072,-205.437302,3.560997,92.609688,66.246887,-369.640289,123.040451
5502,0,-85.906837,79.662041,1135.417358,-205.142593,8.288343,92.455589,66.650452,-367.656311,119.707237
5503,0,-83.174309,78.988838,1134.771973,-205.037262,13.051398,92.449303,67.499695,-365.642426,116.358902
5504,0,-80.441093,78.315964,1134.225342,-204.971115,17.608709,92.430397,68.402985,-363.163239,113.552711
5505,0,-77.772949,77.684509,1133.879639,-204.946243,22.064255,92.472694,68.973633,-359.894257,111.707176
5506,0,-75.07177,77.105507,1133.769165,-204.882172,26.399393,92.530273,69.110031,-355.851288,110.766014
5507,0,-72.455887,76.604309,1133.840942,-204.74408,30.663288,92.516411,69.012924,-351.373352,110.289055
5508,0,-69.810547,76.179787,1134.102539,-204.677078,34.642101,92.599037,68.968369,-346.761627,109.909218
5509,0,-67.142326,75.763931,1134.58252,-204.622925,38.471313,92.703278,69.15451,-342.052216,109.553711
5510,0,-64.39344,75.375397,1135.247803,-204.642487,42.128941,92.732697,69.596367,-337.179688,109.264473
5511,0,-61.490936,75.005898,1136.042725,-204.671875,45.514446,92.812973,70.201698,-332.174866,109.031372
5512,0,-58.375259,74.60421,1136.961304,-204.761566,48.600304,92.905548,70.825371,-327.145691,108.816475
5513,0,-55.192425,74.20752,1137.84082,-204.878387,51.483074,92.905342,71.346901,-322.169769,108.604874
5514,0,-52.024647,73.859474,1138.656372,-205.039139,54.031406,92.946579,71.717491,-317.257294,108.401009
5515,0,-48.852119,73.547508,1139.547485,-205.185196,56.384724,92.873322,71.955688,-312.381805,108.208183
5516,0,-45.820637,73.321465,1140.304077,-205.521667,58.403049,92.742081,72.122223,-307.516266,108.022552
5517,0,-42.89492,73.206886,1140.975708,-205.788849,60.255901,92.508781,72.28907,-302.650116,107.841949
5518,0,-40.188732,73.265862,1141.445679,-206.368286,61.813465,92.227577,72.507912,-297.786285,107.669327
5519,0,-37.5835,73.414314,1141.760376,-206.301544,63.794666,91.132027,72.799194,-292.924713,107.507378
5520,0,-35.149448,73.710159,1141.920288,-206.850174,65.192871,90.913109,73.154099,-288.056091,107.357224
5521,0,-32.936558,74.164101,1141.989014,-207.393753,66.42627,91.197769,73.537033,-283.172363,107.2174
5522,0,-30.881115,74.750404,1141.953613,-207.678543,67.515495,92.123268,73.898323,-278.273926,107.082031
5523,0,-28.807539,75.372009,1141.839722,-207.890884,68.384277,94.008522,74.19323,-273.364105,106.943054
5524,0,-26.797255,76.096573,1141.73999,-207.996918,69.001022,96.351334,74.397194,-268.445129,106.797539
5525,0,-25.028727,76.970894,1141.694824,-208.030838,69.364342,99.261841,74.514053,-263.524994,106.652374
5526,0,-23.207272,77.827782,1141.707886,-208.017593,69.450554,102.686569,74.56842,-258.614136,106.517403
5527,0,-21.43082,78.805519,1141.840332,-207.946472,69.419525,106.49044,74.58136,-253.714355,106.40464
5528,0,-19.847067,79.84256,1142.025879,-207.996017,69.043541,110.673317,74.55896,-248.818298,106.34227
5529,0,-18.143036,80.918701,1142.306763,-207.944717,68.315178,115.337784,74.521286,-243.905258,106.377441
5530,0,-16.757069,82.046616,1142.63855,-208.283112,66.404854,120.69178,74.52478,-238.931335,106.537376
5531,0,-15.221251,83.22467,1143.029419,-208.369675,63.739388,125.870705,74.603569,-233.859299,106.763535
5532,0,-13.97006,84.469559,1143.49646,-208.195541,60.416611,130.377548,74.711578,-228.71431,106.935814
5533,0,-12.59155,85.669449,1143.97937,-208.319397,55.921066,134.476532,74.782837,-223.572678,106.998581
5534,0,-11.510567,86.990402,1144.526733,-208.277527,50.751678,137.945099,74.808464,-218.489395,106.996696
5535,0,-10.375065,88.270668,1145.055786,-208.069595,44.738575,140.697388,74.814499,-213.471054,106.985031
5536,0,-9.383926,89.567947,1145.591919,-207.440781,38.199471,142.53804,74.810448,-208.501358,106.966026
5537,0,-8.609673,90.935097,1146.104126,-206.935944,30.637897,143.758484,74.785812,-203.559509,106.912674
5538,0,-7.797073,92.215912,1146.580811,-205.675827,22.778589,143.688416,74.736778,-198.630051,106.821297
5539,0,-7.021458,93.591644,1146.973389,-204.955856,13.960593,143.487915,74.678001,-193.713074,106.724648
5540,0,-6.3448,94.926147,1147.303955,-204.302078,4.526659,142.775192,74.632584,-188.818344,106.654716
5541,0,-5.794093,96.283859,1147.566406,-203.773682,-5.449066,141.585861,74.621552,-183.950256,106.613014
5542,0,-5.243106,97.619377,1147.768555,-203.197556,-15.986785,139.872437,74.661667,-179.097412,106.57943
5543,0,-4.640328,98.949539,1147.911133,-202.73703,-26.969894,137.931747,74.765343,-174.230728,106.535919
5544,0,-4.023384,100.253143,1148.053223,-202.495728,-38.595253,135.852158,74.923241,-169.33342,106.477951
5545,0,-3.436364,101.558784,1148.209229,-202.459061,-50.585938,133.799805,75.066254,-164.418045,106.398422
5546,0,-2.851242,102.794556,1148.374023,-202.808838,-63.416534,131.845078,75.100533,-159.476883,106.279816
5547,0,-2.26611,104.088516,1148.579956,-203.032623,-75.36705,128.96904,75.034081,-154.491623,106.132812
5548,0,-1.602252,105.330696,1148.80957,-203.573196,-88.104797,126.225067,74.975334,-149.504776,106.000526
5549,0,-0.978076,106.573898,1149.061157,-204.211288,-101.087883,123.231438,74.980858,-144.578476,105.901054
5550,0,-0.498721,107.82795,1149.310547,-205.0802,-114.538651,120.345222,75.02919,-139.714676,105.831848
5551,0,-0.079475,109.042076,1149.579712,-205.742828,-128.003891,117.098808,75.117966,-134.868393,105.816223
5552,0,0.283491,110.266655,1149.827271,-206.717499,-141.614914,114.11132,75.265755,-130.012909,105.867012
5553,0,0.648908,111.485565,1150.051514,-208.101273,-155.107422,111.487259,75.455383,-125.17308,105.938316
5554,0,0.906653,112.727959,1150.229248,-209.502014,-168.374741,109.486916,75.615654,-120.32177,105.943565
5555,0,1.089361,113.986069,1150.389526,-211.013443,-181.719742,108.424889,75.650772,-115.293236,105.794281
5556,0,1.205214,115.214203,1150.502441,-212.69603,-194.752838,107.890221,75.556259,-109.985756,105.485138
5557,0,1.260184,116.425453,1150.600464,-214.216873,-207.272537,107.760033,75.451843,-104.560562,105.150558
5558,0,1.279272,117.617218,1150.703369,-215.894302,-219.582993,108.157219,75.426544,-99.274788,104.945335
5559,0,1.156966,118.811646,1150.779541,-217.424011,-231.740341,108.916039,75.466438,-94.240082,104.902733
5560,0,0.991638,119.894508,1150.843994,-218.848862,-243.545761,110.111145,75.529045,-89.379211,104.948647
5561,0,0.724477,121.033745,1150.889648,-220.064468,-255.124924,111.556076,75.586655,-84.526451,104.99437
5562,0,0.439894,122.049576,1150.909912,-221.291534,-266.317963,113.223755,75.625626,-79.582603,105.000679
5563,0,0.154499,123.024559,1150.915405,-222.637253,-277.096161,115.070793,75.639343,-74.565086,104.983154
5564,0,-0.179975,123.958061,1150.907227,-224.013168,-287.073669,117.074059,75.634514,-69.537758,104.974586
5565,0,-0.574387,124.78096,1150.824585,-225.107956,-296.945038,118.96946,75.645966,-64.551598,104.983383
5566,0,-1.043135,125.56517,1150.746338,-226.172592,-305.831268,121.211754,75.701942,-59.612698,104.992928
5567,0,-1.695967,126.300201,1150.649414,-227.206696,-313.943298,123.94558,75.777115,-54.682846,105.000015
5568,0,-2.4389,126.943466,1150.509766,-227.691284,-320.881165,126.474617,75.822983,-49.73019,105.019127
5569,0,-3.18102,127.504883,1150.309814,-227.5578,-327.728455,128.760223,75.820206,-44.756733,105.049225
5570,0,-4.073967,128.012115,1150.148315,-227.88501,-333.329468,131.299988,75.775864,-39.769012,105.076096
5571,0,-5.145147,128.47023,1149.956421,-227.644867,-338.305878,133.451782,75.713318,-34.769928,105.095337
5572,0,-6.080784,128.83757,1149.754639,-227.137589,-342.527496,135.161423,75.678017,-29.79035,105.108665
5573,0,-7.363828,129.144501,1149.482788,-226.504044,-345.855042,136.443756,75.702942,-24.865711,105.11927
5574,0,-8.568253,129.424057,1149.228516,-225.924332,-348.351685,137.541916,75.767357,-19.97835,105.131721
5575,0,-9.876556,129.654648,1148.904907,-225.086929,-349.628418,137.734558,75.82769,-15.087702,105.142662
5576,0,-11.266844,129.841721,1148.573486,-224.236374,-350.002594,137.511246,75.865295,-10.185579,105.145172
5577,0,-12.698481,129.95787,1148.22583,-223.415421,-349.60083,136.814957,75.881119,-5.279993,105.1427
5578,0,-14.203319,130.060089,1147.878662,-222.448273,-348.26236,135.379547,75.876709,-0.370687,105.147346
5579,0,-15.834435,130.029358,1147.48877,-221.491425,-345.885437,133.305176,75.854767,4.544498,105.164658
5580,0,-17.4641,129.960037,1147.09082,-220.481277,-342.760773,130.840439,75.82354,9.460998,105.187279
5581,0,-19.402899,129.786621,1146.648804,-219.459564,-338.589142,127.821014,75.797882,14.370773,105.203728
5582,0,-21.30937,129.572159,1146.204468,-218.361481,-334.169281,124.950882,75.793983,19.269344,105.204987
5583,0,-23.331121,129.315002,1145.670532,-217.199005,-330.199158,122.666138,75.809883,24.145029,105.194984
5584,0,-25.513487,129.013489,1145.14563,-216.412186,-326.565643,120.900848,75.815163,28.965097,105.201775
5585,0,-27.764288,128.690842,1144.654907,-215.471603,-323.655579,118.608391,75.786674,33.701965,105.245636
